epoch,train_loss,test_loss,param_count,sizes,pruned,grown,size_0,size_1,size_2,pruned_0,pruned_1,pruned_2,grown_0,grown_1,grown_2
204,0.0030447128602303563,0.0023600710071623324,1401,"25,25,25","0,0,0","0,0,0",25,25,25,0,0,0,0,0,0
205,0.0023793288975954056,0.0018968017734587192,1401,"25,25,25","0,0,0","0,0,0",25,25,25,0,0,0,0,0,0
206,0.0020909907929599287,0.0015784172676503658,1401,"25,25,25","0,0,0","0,0,0",25,25,25,0,0,0,0,0,0
207,0.0018140751319006086,0.0014644090663641692,1401,"25,25,25","0,0,0","0,0,0",25,25,25,0,0,0,0,0,0
208,0.001721486852876842,0.0013304119110107422,1401,"25,25,25","0,0,0","0,0,0",25,25,25,0,0,0,0,0,0
209,0.0015684230123646557,0.0011991937812417745,1401,"25,25,25","0,0,0","0,0,0",25,25,25,0,0,0,0,0,0
210,0.0014721505552530289,0.0012351427832618357,1401,"25,25,25","0,0,0","0,0,0",25,25,25,0,0,0,0,0,0
211,0.0014114019853062928,0.001081964016892016,1401,"25,25,25","0,0,0","0,0,0",25,25,25,0,0,0,0,0,0
212,0.0013464680708944797,0.0011231362977996468,1401,"25,25,25","0,0,0","0,0,0",25,25,25,0,0,0,0,0,0
213,0.0013247535100206732,0.0010531603209674358,1401,"25,25,25","0,0,0","0,0,0",25,25,25,0,0,0,0,0,0
214,0.0012764843318611384,0.0009421738926321268,1401,"25,25,25","0,0,0","0,0,0",25,25,25,0,0,0,0,0,0
215,0.0012859467814676463,0.001179276306182146,1401,"25,25,25","0,0,0","0,0,0",25,25,25,0,0,0,0,0,0
216,0.001195877339411527,0.0009468538039363921,1401,"25,25,25","0,0,0","0,0,0",25,25,25,0,0,0,0,0,0
217,0.0012591587406117469,0.0011299476576969027,1401,"25,25,25","0,0,0","0,0,0",25,25,25,0,0,0,0,0,0
218,0.0011453367620706558,0.0008144512535072863,1401,"25,25,25","0,0,0","0,0,0",25,25,25,0,0,0,0,0,0
219,0.001131404994102195,0.0008229253794997931,1401,"25,25,25","0,0,0","0,0,0",25,25,25,0,0,0,0,0,0
220,0.0010855885777622462,0.361935774564743,1197,"23,23,23","2,2,2","0,0,0",23,23,23,2,2,2,0,0,0
221,0.048174285920709374,0.012999242432415485,1197,"23,23,23","0,0,0","0,0,0",23,23,23,0,0,0,0,0,0
