epoch,train_loss,test_loss,param_count,sizes,pruned,grown,size_0,size_1,size_2,pruned_0,pruned_1,pruned_2,grown_0,grown_1,grown_2
210,0.000452338145300746,0.00042401562514714897,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
211,0.00042929118419997395,0.0005472708130255341,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
212,0.000450569869321771,0.0005455849717836827,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
213,0.0003832425540778786,0.000724177039694041,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
214,0.0004205822790041566,0.0003986019752919674,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
215,0.00034946076413616537,0.0009877971559762956,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
216,0.00039387501273304223,0.0003027561923954636,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
217,0.0002535998083651066,0.00048421635036356746,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
218,0.00031742504397407176,0.0002966287995222956,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
219,0.0002577366645215079,0.0002631012813653797,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
220,0.00030905467616394164,0.07041791760921479,8577,"64,64,64","6,6,6","6,6,6",64,64,64,6,6,6,6,6,6
221,0.03767400690764189,0.005188292268663645,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
